Time,Target Motor Position,Motor Position,Motor Velocity,Motor Applied Torque,Motor calculated Torque,Ankle Position,Ankle Velocity,Ankle Applied Torque,Ankle Calculated Torque,Kp,Kd
0.0,0.0,-1.037333774434046e-07,1.503659518675704e-06,0.0,0.0,9.439190762350336e-08,-3.4058550681947963e-06,0.0,0.0,2000.0,5.0
0.0010416666666666667,0.0,-1.037333774434046e-07,6.269045115914196e-06,9.603471698937938e-05,9.603471698937938e-05,9.439190762350336e-08,-2.7191506433155155e-06,0.000123096804600209,0.000123096804600209,2000.0,5.0
0.0020833333333333333,0.0,-1.037333774434046e-07,1.4281678886618465e-05,0.00013450019469019026,0.00013450019469019026,9.439190762350336e-08,-3.2573168482485926e-06,8.876157517079264e-05,8.876157517079264e-05,2000.0,5.0
0.003125,0.0,-1.037333774434046e-07,2.1916725017945282e-05,0.00013524858513846993,0.00013524858513846993,9.439190762350336e-08,-3.3255987545999233e-06,0.0001156698854174465,0.0001156698854174465,2000.0,5.0
0.004166666666666667,0.0,-1.037333774434046e-07,2.8237958758836612e-05,0.00011730205005733296,0.00011730205005733296,9.439190762350336e-08,-3.0480846362479497e-06,0.00011908398300874978,0.00011908398300874978,2000.0,5.0
0.005208333333333333,0.0,-1.037333774434046e-07,3.306136932224035e-05,9.27948349271901e-05,9.27948349271901e-05,9.439190762350336e-08,-2.6302554942958523e-06,0.00010520828072912991,0.00010520828072912991,2000.0,5.0
0.0062499999999999995,0.0,-1.037333774434046e-07,3.6512225051410496e-05,6.847501208540052e-05,6.847501208540052e-05,9.439190762350336e-08,-2.200689323217375e-06,8.431682363152504e-05,8.431682363152504e-05,2000.0,5.0
0.007291666666666666,0.0,-1.037333774434046e-07,3.88380212825723e-05,4.754875408252701e-05,4.754875408252701e-05,9.439190762350336e-08,-1.823727643568418e-06,6.283851689659059e-05,6.283851689659059e-05,2000.0,5.0
0.008333333333333333,0.0,-1.037333774434046e-07,4.03100457333494e-05,3.108795135631226e-05,3.108795135631226e-05,9.439190762350336e-08,-1.5231059933284996e-06,4.399042882141657e-05,4.399042882141657e-05,2000.0,5.0
0.009375,0.0,-1.037333774434046e-07,4.1174007492372766e-05,1.899818380479701e-05,1.899818380479701e-05,9.439190762350336e-08,-1.2998293641430791e-06,2.8959348128410056e-05,2.8959348128410056e-05,2000.0,5.0
0.010416666666666666,0.0,-1.037333774434046e-07,4.1629951738286763e-05,1.0640304935805034e-05,1.0640304935805034e-05,9.439190762350336e-08,-1.1438517049100483e-06,1.7795511666918173e-05,1.7795511666918173e-05,2000.0,5.0
0.011458333333333333,0.0,-1.037333774434046e-07,4.182893462711945e-05,5.201749900152208e-06,5.201749900152208e-06,9.439190762350336e-08,-1.0412354640720878e-06,9.996630979003385e-06,9.996630979003385e-06,2000.0,5.0
0.012499999999999999,0.0,-1.037333774434046e-07,4.187806189293042e-05,1.8974634485857678e-06,1.8974634485857678e-06,9.439190762350336e-08,-9.780555956240278e-07,4.865818482358009e-06,4.865818482358009e-06,2000.0,5.0
0.013541666666666665,0.0,-1.037333774434046e-07,4.1848914406728e-05,6.223856985343446e-08,6.223856985343446e-08,9.439190762350336e-08,-9.42331951137021e-07,1.7068268789444119e-06,1.7068268789444119e-06,2000.0,5.0
0.014583333333333332,0.0,-1.037333774434046e-07,4.178629751550034e-05,-8.215353091145516e-07,-8.215353091145516e-07,9.439190762350336e-08,-9.245717365047312e-07,-7.935523171909153e-08,-7.935523171909153e-08,2000.0,5.0
0.015624999999999998,0.0,-1.037333774434046e-07,4.171619366388768e-05,-1.1304613281026832e-06,-1.1304613281026832e-06,9.439190762350336e-08,-9.178084496852534e-07,-9.673676686361432e-07,-9.673676686361432e-07,2000.0,5.0
0.016666666666666666,0.0,-1.037333774434046e-07,4.165204518358223e-05,-1.1226575225009583e-06,-1.1226575225009583e-06,9.439190762350336e-08,-9.172167096949124e-07,-1.3055323506705463e-06,-1.3055323506705463e-06,2000.0,5.0
0.017708333333333333,0.0,-1.037333774434046e-07,4.159945819992572e-05,-9.645500540500507e-07,-9.645500540500507e-07,9.439190762350336e-08,-9.196722885462805e-07,-1.3351200323086232e-06,-1.3351200323086232e-06,2000.0,5.0
0.01875,0.0,-1.037333774434046e-07,4.1559535020496696e-05,-7.560943231510464e-07,-7.560943231510464e-07,9.439190762350336e-08,-9.232327897734649e-07,-1.2123382475692779e-06,-1.2123382475692779e-06,2000.0,5.0
0.019791666666666666,0.0,-1.037333774434046e-07,4.1531104216119274e-05,-5.518843408935936e-07,-5.518843408935936e-07,9.439190762350336e-08,-9.268489975511329e-07,-1.034313754644245e-06,-1.034313754644245e-06,2000.0,5.0
0.020833333333333332,0.0,-1.037333774434046e-07,4.1512015741318464e-05,-3.774796368816169e-07,-3.774796368816169e-07,9.439190762350336e-08,-9.29987777453789e-07,-8.535025699529797e-07,-8.535025699529797e-07,2000.0,5.0
0.021875,0.0,-1.037333774434046e-07,4.1499992221361026e-05,-2.4100035034280154e-07,-2.4100035034280154e-07,9.439190762350336e-08,-9.324792813458771e-07,-6.965638021938503e-07,-6.965638021938503e-07,2000.0,5.0
0.022916666666666665,0.0,-1.037333774434046e-07,4.149297819822095e-05,-1.4119737556939072e-07,-1.4119737556939072e-07,9.439190762350336e-08,-9.343244755655178e-07,-5.719884939026088e-07,-5.719884939026088e-07,2000.0,5.0
0.02395833333333333,0.0,-1.037333774434046e-07,4.1489311115583405e-05,-7.248542743809594e-08,-7.248542743809594e-08,9.439190762350336e-08,-9.356159580420353e-07,-4.797293513547629e-07,-4.797293513547629e-07,2000.0,5.0
0.024999999999999998,0.0,-1.037333774434046e-07,4.148772859480232e-05,-2.796919496006467e-08,-2.796919496006467e-08,9.439190762350336e-08,-9.364404718326114e-07,-4.15155227528885e-07,-4.15155227528885e-07,2000.0,5.0
0.026041666666666664,0.0,-1.037333774434046e-07,4.148739026277326e-05,-1.0335867717259362e-09,-1.0335867717259362e-09,9.439190762350336e-08,-9.369663871439116e-07,-3.739296516869217e-07,-3.739296516869217e-07,2000.0,5.0
0.02708333333333333,0.0,-1.037333774434046e-07,4.148766311118379e-05,1.3777419205496244e-08,1.3777419205496244e-08,9.439190762350336e-08,-9.372576528221543e-07,-3.476343408692628e-07,-3.476343408692628e-07,2000.0,5.0
0.028124999999999997,0.0,-1.037333774434046e-07,4.148820153204724e-05,2.0819497237312135e-08,2.0819497237312135e-08,9.439190762350336e-08,-9.373983402838348e-07,-3.330715117044747e-07,-3.330715117044747e-07,2000.0,5.0
0.029166666666666664,0.0,-1.037333774434046e-07,4.1488783608656377e-05,2.3186272457564883e-08,2.3186272457564883e-08,9.439190762350336e-08,-9.374440423925989e-07,-3.260356606915593e-07,-3.260356606915593e-07,2000.0,5.0
0.03020833333333333,0.0,-1.037333774434046e-07,4.148931839154102e-05,2.3018442263378347e-08,2.3018442263378347e-08,9.439190762350336e-08,-9.374408023177239e-07,-3.237510100007057e-07,-3.237510100007057e-07,2000.0,5.0
0.031249999999999997,0.0,-1.037333774434046e-07,4.148976586293429e-05,2.1646947345743683e-08,2.1646947345743683e-08,9.439190762350336e-08,-9.374279557050613e-07,-3.2391471904702485e-07,-3.2391471904702485e-07,2000.0,5.0
0.03229166666666666,0.0,-1.037333774434046e-07,4.149009691900574e-05,1.985958064665283e-08,1.985958064665283e-08,9.439190762350336e-08,-9.373903822051943e-07,-3.24555003317073e-07,-3.24555003317073e-07,2000.0,5.0
0.03333333333333333,0.0,-1.037333774434046e-07,4.1490337025607005e-05,1.8135654755724318e-08,1.8135654755724318e-08,9.439190762350336e-08,-9.37370487008593e-07,-3.264358383603394e-07,-3.264358383603394e-07,2000.0,5.0
0.034375,0.0,-1.037333774434046e-07,4.14904898207169e-05,1.666311355563721e-08,1.666311355563721e-08,9.439190762350336e-08,-9.373287070957304e-07,-3.2742900657467544e-07,-3.2742900657467544e-07,2000.0,5.0
