Time,Target Motor Position,Motor Position,Motor Velocity,Motor Applied Torque,Motor calculated Torque,Ankle Position,Ankle Velocity,Ankle Applied Torque,Ankle Calculated Torque,Kp,Kd
0.0,0.0,-1.037333774434046e-07,1.515429516985023e-06,0.0,0.0,9.439190762350336e-08,-3.4325146316405153e-06,0.0,0.0,1000.0,5.0
0.0008333333333333334,0.0,-1.037333774434046e-07,1.926273398566991e-06,3.919473601854406e-05,3.919473601854406e-05,9.439190762350336e-08,-1.9252518086432246e-06,0.00012442977458704263,0.00012442977458704263,1000.0,5.0
0.0016666666666666668,0.0,-1.037333774434046e-07,4.764563072967576e-06,6.157577445264906e-05,6.157577445264906e-05,9.439190762350336e-08,-2.014391156990314e-06,4.906663889414631e-05,4.906663889414631e-05,1000.0,5.0
0.0025,0.0,-1.037333774434046e-07,7.970194928930141e-06,6.904931069584563e-05,6.904931069584563e-05,9.439190762350336e-08,-2.1400032892415766e-06,5.352360676624812e-05,5.352360676624812e-05,1000.0,5.0
0.0033333333333333335,0.0,-1.037333774434046e-07,1.095948573492933e-05,6.694319745292887e-05,6.694319745292887e-05,9.439190762350336e-08,-2.128989535776782e-06,5.9804213378811255e-05,5.9804213378811255e-05,1000.0,5.0
0.004166666666666667,0.0,-1.037333774434046e-07,1.3530658179661259e-05,5.960317139397375e-05,5.960317139397375e-05,9.439190762350336e-08,-2.0180004867142998e-06,5.925352525082417e-05,5.925352525082417e-05,1000.0,5.0
0.005,0.0,-1.037333774434046e-07,1.5627923858119175e-05,5.001480531063862e-05,5.001480531063862e-05,9.439190762350336e-08,-1.8573904299046262e-06,5.370407234295271e-05,5.370407234295271e-05,1000.0,5.0
0.005833333333333334,0.0,-1.037333774434046e-07,1.7267151633859612e-05,4.0060418541543186e-05,4.0060418541543186e-05,9.439190762350336e-08,-1.6833033669172437e-06,4.567356882034801e-05,4.567356882034801e-05,1000.0,5.0
0.006666666666666667,0.0,-1.037333774434046e-07,1.8500048099667765e-05,3.0822717235423625e-05,3.0822717235423625e-05,9.439190762350336e-08,-1.5176991610132973e-06,3.6969217035220936e-05,3.6969217035220936e-05,1000.0,5.0
0.007500000000000001,0.0,-1.037333774434046e-07,1.9393039110582322e-05,2.2837706637801602e-05,2.2837706637801602e-05,9.439190762350336e-08,-1.3721082723350264e-06,2.8689002647297457e-05,2.8689002647297457e-05,1000.0,5.0
0.008333333333333333,0.0,-1.037333774434046e-07,2.0014487745356746e-05,1.6287525795632973e-05,1.6287525795632973e-05,9.439190762350336e-08,-1.2510956821643049e-06,2.140945798601024e-05,2.140945798601024e-05,1000.0,5.0
0.009166666666666667,0.0,-1.037333774434046e-07,2.042752930719871e-05,1.1140737115056254e-05,1.1140737115056254e-05,9.439190762350336e-08,-1.154944698100735e-06,1.5358829841716215e-05,1.5358829841716215e-05,1000.0,5.0
0.01,0.0,-1.037333774434046e-07,2.068651701847557e-05,7.250047929119319e-06,7.250047929119319e-06,9.439190762350336e-08,-1.0815025461852201e-06,1.0551280865911394e-05,1.0551280865911394e-05,1000.0,5.0
0.010833333333333334,0.0,-1.037333774434046e-07,2.0835921532125212e-05,4.417426225700183e-06,4.417426225700183e-06,9.439190762350336e-08,-1.0274760597894783e-06,6.879174179630354e-06,6.879174179630354e-06,1000.0,5.0
0.011666666666666667,0.0,-1.037333774434046e-07,2.091059650410898e-05,2.4349260456801858e-06,2.4349260456801858e-06,9.439190762350336e-08,-9.892421530821593e-07,4.177847586106509e-06,4.177847586106509e-06,1000.0,5.0
0.0125,0.0,-1.037333774434046e-07,2.0936817236361094e-05,1.1083299114034162e-06,1.1083299114034162e-06,9.439190762350336e-08,-9.63314164437179e-07,2.2661552065983415e-06,2.2661552065983415e-06,1000.0,5.0
0.013333333333333334,0.0,-1.037333774434046e-07,2.0933683117618784e-05,2.69034529765122e-07,2.69034529765122e-07,9.439190762350336e-08,-9.466306778449507e-07,9.697541827335954e-07,9.697541827335954e-07,1000.0,5.0
0.014166666666666668,0.0,-1.037333774434046e-07,2.0914529159199446e-05,-2.2176372738158534e-07,-2.2176372738158534e-07,9.439190762350336e-08,-9.36634194204089e-07,1.3558019418269396e-07,1.3558019418269396e-07,1000.0,5.0
0.015000000000000001,0.0,-1.037333774434046e-07,2.0888237486360595e-05,-4.734679635021166e-07,-4.734679635021166e-07,9.439190762350336e-08,-9.312734050581639e-07,-3.642453521024436e-07,-3.642453521024436e-07,1000.0,5.0
0.015833333333333335,0.0,-1.037333774434046e-07,2.0860401491518132e-05,-5.689893214366748e-07,-5.689893214366748e-07,9.439190762350336e-08,-9.289819900004659e-07,-6.322843546513468e-07,-6.322843546513468e-07,1000.0,5.0
0.016666666666666666,0.0,-1.037333774434046e-07,2.083428989863023e-05,-5.688428927896894e-07,-5.688428927896894e-07,9.439190762350336e-08,-9.286133604291535e-07,-7.468552212230861e-07,-7.468552212230861e-07,1000.0,5.0
0.017499999999999998,0.0,-1.037333774434046e-07,2.0811550712096505e-05,-5.155387157174118e-07,-5.155387157174118e-07,9.439190762350336e-08,-9.293471521232277e-07,-7.652852218598127e-07,-7.652852218598127e-07,1000.0,5.0
0.01833333333333333,0.0,-1.037333774434046e-07,2.0792791474377736e-05,-4.376179276732728e-07,-4.376179276732728e-07,9.439190762350336e-08,-9.306269816988788e-07,-7.285962055902928e-07,-7.285962055902928e-07,1000.0,5.0
0.01916666666666666,0.0,-1.037333774434046e-07,2.077797216770705e-05,-3.532261132477288e-07,-3.532261132477288e-07,9.439190762350336e-08,-9.320880280938582e-07,-6.646041583735496e-07,-6.646041583735496e-07,1000.0,5.0
0.019999999999999993,0.0,-1.037333774434046e-07,2.0766716261277907e-05,-2.730307926412934e-07,-2.730307926412934e-07,9.439190762350336e-08,-9.335178106084641e-07,-5.91553543927148e-07,-5.91553543927148e-07,1000.0,5.0
0.020833333333333325,0.0,-1.037333774434046e-07,2.0758487153216265e-05,-2.0258391941752052e-07,-2.0258391941752052e-07,9.439190762350336e-08,-9.347974128104397e-07,-5.200636223889887e-07,-5.200636223889887e-07,1000.0,5.0
0.021666666666666657,0.0,-1.037333774434046e-07,2.075270276691299e-05,-1.4408071535854106e-07,-1.4408071535854106e-07,9.439190762350336e-08,-9.3587419769392e-07,-4.560824891086668e-07,-4.560824891086668e-07,1000.0,5.0
0.02249999999999999,0.0,-1.037333774434046e-07,2.0748806491610594e-05,-9.763527941686334e-08,-9.763527941686334e-08,9.439190762350336e-08,-9.367396387460758e-07,-4.022440407425165e-07,-4.022440407425165e-07,1000.0,5.0
0.02333333333333332,0.0,-1.037333774434046e-07,2.074632175208535e-05,-6.218080272901716e-08,-6.218080272901716e-08,9.439190762350336e-08,-9.374094247505127e-07,-3.589702828321606e-07,-3.589702828321606e-07,1000.0,5.0
0.024166666666666652,0.0,-1.037333774434046e-07,2.0744850189657882e-05,-3.611402377146078e-08,-3.611402377146078e-08,9.439190762350336e-08,-9.379040193380206e-07,-3.254826879128814e-07,-3.254826879128814e-07,1000.0,5.0
0.024999999999999984,0.0,-1.037333774434046e-07,2.0744080757140182e-05,-1.767330282120838e-08,-1.767330282120838e-08,9.439190762350336e-08,-9.382551979797427e-07,-3.007517079822719e-07,-3.007517079822719e-07,1000.0,5.0
