Time,Target Motor Position,Motor Position,Motor Velocity,Motor Applied Torque,Motor calculated Torque,Ankle Position,Ankle Velocity,Ankle Applied Torque,Ankle Calculated Torque,Kp,Kd
0.0,0.0,-1.037333774434046e-07,1.4462477793131256e-06,0.0,0.0,9.439190762350336e-08,-3.2758152883616276e-06,0.0,0.0,1000.0,5.0
0.0020833333333333333,0.0,-1.037333774434046e-07,8.35515766084427e-06,7.043779623927549e-05,7.043779623927549e-05,9.439190762350336e-08,-2.177087026211666e-06,0.00011659481970127672,0.00011659481970127672,1000.0,5.0
0.004166666666666667,0.0,-1.037333774434046e-07,1.544417864351999e-05,6.42480154056102e-05,6.42480154056102e-05,9.439190762350336e-08,-2.0573127130774083e-06,6.165840022731572e-05,6.165840022731572e-05,1000.0,5.0
0.00625,0.0,-1.037333774434046e-07,1.9126959159621038e-05,3.670450678328052e-05,3.670450678328052e-05,9.439190762350336e-08,-1.5779360182932578e-06,5.566967956838198e-05,5.566967956838198e-05,1000.0,5.0
0.008333333333333333,0.0,-1.037333774434046e-07,2.0570547349052504e-05,1.5824780348339118e-05,1.5824780348339118e-05,9.439190762350336e-08,-1.210170125887089e-06,3.1700848921900615e-05,3.1700848921900615e-05,1000.0,5.0
0.010416666666666666,0.0,-1.037333774434046e-07,2.0947909433743916e-05,4.916915713693015e-06,4.916915713693015e-06,9.439190762350336e-08,-1.0167290156459785e-06,1.3312554074218497e-05,1.3312554074218497e-05,1000.0,5.0
0.012499999999999999,0.0,-1.037333774434046e-07,2.094475166813936e-05,5.936013849350275e-07,5.936013849350275e-07,9.439190762350336e-08,-9.395217261953803e-07,3.6404962884262204e-06,3.6404962884262204e-06,1000.0,5.0
0.014583333333333332,0.0,-1.037333774434046e-07,2.0862316887360066e-05,-5.625618086924078e-07,-5.625618086924078e-07,9.439190762350336e-08,-9.185905582853593e-07,-2.1986852516420186e-07,-2.1986852516420186e-07,1000.0,5.0
0.016666666666666666,0.0,-1.037333774434046e-07,2.0796889657503925e-05,-5.739813673244498e-07,-5.739813673244498e-07,9.439190762350336e-08,-9.181484870168788e-07,-1.2664277164731175e-06,-1.2664277164731175e-06,1000.0,5.0
0.01875,0.0,-1.037333774434046e-07,2.0761912310263142e-05,-3.382860143119615e-07,-3.382860143119615e-07,9.439190762350336e-08,-9.222410994880192e-07,-1.2885284377261996e-06,-1.2885284377261996e-06,1000.0,5.0
