Time,Target Motor Position,Motor Position,Motor Velocity,Motor Applied Torque,Motor calculated Torque,Ankle Position,Ankle Velocity,Ankle Applied Torque,Ankle Calculated Torque,Kp,Kd
0.0,0.0,-1.037333774434046e-07,1.4842574955764576e-06,0.0,0.0,9.439190762350336e-08,-3.361908511578804e-06,0.0,0.0,1000.0,5.0
0.001388888888888889,0.0,-1.037333774434046e-07,4.454050667845877e-06,5.606936611002311e-05,5.606936611002311e-05,9.439190762350336e-08,-1.998314019147074e-06,0.00012089947995264083,0.00012089947995264083,1000.0,5.0
0.002777777777777778,0.0,-1.037333774434046e-07,9.903473255690187e-06,7.085267861839384e-05,7.085267861839384e-05,9.439190762350336e-08,-2.1763348740932997e-06,5.271974441711791e-05,5.271974441711791e-05,1000.0,5.0
0.004166666666666667,0.0,-1.037333774434046e-07,1.4333921171783004e-05,6.116741860751063e-05,6.116741860751063e-05,9.439190762350336e-08,-2.0230972950230353e-06,6.16207835264504e-05,6.16207835264504e-05,1000.0,5.0
0.005555555555555556,0.0,-1.037333774434046e-07,1.7375405150232837e-05,4.4224343582754955e-05,4.4224343582754955e-05,9.439190762350336e-08,-1.7312526097157388e-06,5.395891275838949e-05,5.395891275838949e-05,1000.0,5.0
0.006944444444444445,0.0,-1.037333774434046e-07,1.9235892978031188e-05,2.8291702619753778e-05,2.8291702619753778e-05,9.439190762350336e-08,-1.4492480886474368e-06,3.936667417292483e-05,3.936667417292483e-05,1000.0,5.0
0.008333333333333333,0.0,-1.037333774434046e-07,2.0253039110684767e-05,1.621892261027824e-05,1.621892261027824e-05,9.439190762350336e-08,-1.2324560429988196e-06,2.5266450393246487e-05,2.5266450393246487e-05,1000.0,5.0
0.009722222222222222,0.0,-1.037333774434046e-07,2.073622636089567e-05,8.213745786633808e-06,8.213745786633808e-06,9.439190762350336e-08,-1.0871691529246164e-06,1.4426845154957846e-05,1.4426845154957846e-05,1000.0,5.0
0.011111111111111112,0.0,-1.037333774434046e-07,2.0916566427331418e-05,3.462419726929511e-06,3.462419726929511e-06,9.439190762350336e-08,-1.0000954944189289e-06,7.162503607105464e-06,7.162503607105464e-06,1000.0,5.0
0.0125,0.0,-1.037333774434046e-07,2.0945646610925905e-05,9.522046298116038e-07,9.522046298116038e-07,9.439190762350336e-08,-9.535659728499013e-07,2.808821591315791e-06,2.808821591315791e-06,1000.0,5.0
0.01388888888888889,0.0,-1.037333774434046e-07,2.091252463287674e-05,-1.813024113062056e-07,-1.813024113062056e-07,9.439190762350336e-08,-9.321768175141187e-07,4.823450581170619e-07,4.823450581170619e-07,1000.0,5.0
0.015277777777777779,0.0,-1.037333774434046e-07,2.0863712052232586e-05,-5.585112603512243e-07,-5.585112603512243e-07,9.439190762350336e-08,-9.24767846299801e-07,-5.87111571803689e-07,-5.87111571803689e-07,1000.0,5.0
0.016666666666666666,0.0,-1.037333774434046e-07,2.081977618217934e-05,-5.740384381169861e-07,-5.740384381169861e-07,9.439190762350336e-08,-9.241217640010291e-07,-9.57563315751031e-07,-9.57563315751031e-07,1000.0,5.0
0.018055555555555554,0.0,-1.037333774434046e-07,2.0787270841537975e-05,-4.526370389612566e-07,-4.526370389612566e-07,9.439190762350336e-08,-9.261265176974121e-07,-9.898649295791984e-07,-9.898649295791984e-07,1000.0,5.0
0.01944444444444444,0.0,-1.037333774434046e-07,2.07660978048807e-05,-3.072939875892189e-07,-3.072939875892189e-07,9.439190762350336e-08,-9.286672479902336e-07,-8.896276995074004e-07,-8.896276995074004e-07,1000.0,5.0
0.02083333333333333,0.0,-1.037333774434046e-07,2.0753741409862414e-05,-1.8493349784876045e-07,-1.8493349784876045e-07,9.439190762350336e-08,-9.308496942139755e-07,-7.625931175425649e-07,-7.625931175425649e-07,1000.0,5.0
