kp,kd,theta_des,theta_cur,vel_cur,torque_calc,torque_applied
994.598388671875,7.016983509063721,0.7003448009490967,0.0,0.0,696.5618286132812,144.52334594726562
994.598388671875,7.016983509063721,0.7003448009490967,0.07099121063947678,22.295490264892578,469.5069580078125,211.95127868652344
994.598388671875,7.016983509063721,0.7003448009490967,0.1846354454755783,38.62141418457031,241.91787719726562,218.1687774658203
994.598388671875,7.016983509063721,0.7003448009490967,0.30705925822257996,42.45405578613281,93.26174926757812,192.25294494628906
994.598388671875,7.016983509063721,0.7003448009490967,0.31288400292396545,1.2048197984695435,376.9136962890625,230.56655883789062
994.598388671875,7.016983509063721,0.7003448009490967,0.3124752938747406,-1.4363490343093872,395.85321044921875,264.86041259765625
994.598388671875,7.016983509063721,0.7003448009490967,0.31769368052482605,-0.9799331426620483,387.46038818359375,290.297607421875
994.598388671875,7.016983509063721,0.7003448009490967,0.32401493191719055,-1.307157039642334,383.4693908691406,309.6289978027344
994.598388671875,7.016983509063721,0.7003448009490967,0.3310447335243225,-1.3033044338226318,376.45050048828125,323.4931945800781
994.598388671875,7.016983509063721,0.7003448009490967,0.33854711055755615,-0.6979489326477051,364.74090576171875,332.05133056640625
994.598388671875,7.016983509063721,0.7003448009490967,0.34658366441726685,-0.599696159362793,356.0583190917969,337.0323486328125
994.598388671875,7.016983509063721,0.7003448009490967,0.3550397455692291,-0.6006285548210144,347.6544494628906,339.2362365722656
996.71875,6.988373756408691,0.73746258020401,0.36387571692466736,-0.3758274018764496,374.9874572753906,346.6539306640625
996.71875,6.988373756408691,0.73746258020401,0.3743785321712494,0.3288401961326599,359.5946044921875,349.3388671875
996.71875,6.988373756408691,0.73746258020401,0.3863584101200104,0.5361298322677612,346.2054443359375,348.6887512207031
996.71875,6.988373756408691,0.73746258020401,0.39936864376068115,1.0415234565734863,329.70599365234375,344.75018310546875
996.71875,6.988373756408691,0.73746258020401,0.4133380353450775,1.5393855571746826,312.3031921386719,338.0180358886719
996.71875,6.988373756408691,0.73746258020401,0.4278978109359741,2.001816987991333,294.5595703125,329.001220703125
996.71875,6.988373756408691,0.73746258020401,0.44307398796081543,1.8853046894073486,280.2474365234375,318.8857421875
996.71875,6.988373756408691,0.73746258020401,0.4586312472820282,2.2909889221191406,261.9061279296875,307.0635681152344
996.71875,6.988373756408691,0.73746258020401,0.4747493863105774,2.4778475761413574,244.5350341796875,294.090087890625
996.71875,6.988373756408691,0.73746258020401,0.4910449981689453,2.654402732849121,227.05906677246094,280.18243408203125
996.71875,6.988373756408691,0.73746258020401,0.5077506899833679,2.88735032081604,208.78025817871094,265.36785888671875
996.71875,6.988373756408691,0.73746258020401,0.5246258974075317,3.2294554710388184,189.56967163085938,249.6411895751953
997.00244140625,6.991424083709717,0.8194063305854797,0.5418062210083008,3.1833972930908203,254.51148986816406,250.65170288085938
997.00244140625,6.991424083709717,0.8194063305854797,0.5589810013771057,3.3964619636535645,235.89857482910156,247.59071350097656
997.00244140625,6.991424083709717,0.8194063305854797,0.5764198303222656,3.3468308448791504,218.85902404785156,241.6294403076172
997.00244140625,6.991424083709717,0.8194063305854797,0.5938640832901001,3.3973121643066406,201.11412048339844,233.22328186035156
997.00244140625,6.991424083709717,0.8194063305854797,0.6112791895866394,3.678762674331665,181.78347778320312,222.55050659179688
997.00244140625,6.991424083709717,0.8194063305854797,0.6290118098258972,3.64811635017395,164.3182830810547,210.46844482421875
997.00244140625,6.991424083709717,0.8194063305854797,0.6465970277786255,3.847805976867676,145.3896484375,196.96583557128906
997.00244140625,6.991424083709717,0.8194063305854797,0.6645764112472534,3.806238889694214,127.7547836303711,182.60585021972656
997.00244140625,6.991424083709717,0.8194063305854797,0.6825571656227112,4.036969184875488,108.21478271484375,167.17112731933594
997.00244140625,6.991424083709717,0.8194063305854797,0.7009829878807068,3.94429087638855,90.49214935302734,151.26170349121094
997.00244140625,6.991424083709717,0.8194063305854797,0.7194479703903198,4.109896183013916,70.92469787597656,134.5933074951172
997.00244140625,6.991424083709717,0.8194063305854797,0.7382038235664368,3.9832828044891357,53.11027908325195,117.68712615966797
996.9898071289062,6.962616443634033,0.8818042278289795,0.755770742893219,4.0641632080078125,97.35688781738281,113.468994140625
996.9898071289062,6.962616443634033,0.8818042278289795,0.7731994390487671,3.808825731277466,81.75847625732422,106.88966369628906
996.9898071289062,6.962616443634033,0.8818042278289795,0.789709746837616,3.762695789337158,65.61904907226562,98.32679748535156
996.9898071289062,6.962616443634033,0.8818042278289795,0.8057728409767151,3.5908827781677246,50.80058288574219,88.46601104736328
996.9898071289062,6.962616443634033,0.8818042278289795,0.8209050297737122,3.4524333477020264,36.67790985107422,77.7209701538086
996.9898071289062,6.962616443634033,0.8818042278289795,0.8350580334663391,3.2560997009277344,23.934507369995117,66.5613021850586
996.9898071289062,6.962616443634033,0.8818042278289795,0.8481956124305725,3.16070556640625,11.500665664672852,55.13726806640625
996.9898071289062,6.962616443634033,0.8818042278289795,0.8600595593452454,2.99269700050354,0.8422107696533203,43.87207794189453
996.9898071289062,6.962616443634033,0.8818042278289795,0.8707786798477173,2.755028247833252,-8.18984603881836,33.07021713256836
996.9898071289062,6.962616443634033,0.8818042278289795,0.8726825714111328,-0.3476683795452118,11.51487922668457,28.5978946685791
996.9898071289062,6.962616443634033,0.8818042278289795,0.8726591467857361,0.01069105975329876,9.04311466217041,24.5406494140625
996.9898071289062,6.962616443634033,0.8818042278289795,0.8726606965065002,5.59026375412941e-06,9.115968704223633,21.340322494506836
997.88916015625,7.057252883911133,0.9604280591011047,0.872661292552948,-6.223563104867935e-07,87.58151245117188,35.084110260009766
997.88916015625,7.057252883911133,0.9604280591011047,0.8726164102554321,0.018825804814696312,87.4934310913086,45.95804977416992
997.88916015625,7.057252883911133,0.9604280591011047,0.8726632595062256,0.006905785761773586,87.53080749511719,54.58361053466797
997.88916015625,7.057252883911133,0.9604280591011047,0.8726665377616882,-0.09138810634613037,88.22122192382812,61.562774658203125
997.88916015625,7.057252883911133,0.9604280591011047,0.8726679086685181,-0.14250421524047852,88.58059692382812,67.16845703125
997.88916015625,7.057252883911133,0.9604280591011047,0.8726707100868225,-0.19598440825939178,88.95521545410156,71.68879699707031
997.88916015625,7.057252883911133,0.9604280591011047,0.8726724982261658,-0.20341162383556366,89.00584411621094,75.28175354003906
997.88916015625,7.057252883911133,0.9604280591011047,0.8726747035980225,-0.12412194162607193,88.44408416748047,78.0126953125
997.88916015625,7.057252883911133,0.9604280591011047,0.872677743434906,-0.06367313116788864,88.01444244384766,80.0878677368164
997.88916015625,7.057252883911133,0.9604280591011047,0.8726793527603149,-0.06178630143404007,87.99952697753906,81.7293930053711
997.88916015625,7.057252883911133,0.9604280591011047,0.8726807832717896,-0.05881310626864433,87.97711944580078,83.02568054199219
