Time,Pistoning (suspension_slide),Angle_X,Angle_Y,Angle_Z
0.823958333333348,-0.005032879766076803,-0.0013363305479288101,0.00014706650108564645,0.001611899002455175
0.8250000000000147,-0.005020622629672289,-0.0013321575243026018,0.00014676226419396698,0.0016127213602885604
0.8260416666666814,-0.00500836968421936,-0.0013278271071612835,0.00014748617832083255,0.0016161807579919696
0.8270833333333482,-0.004996126517653465,-0.0013233727077022195,0.0001466194516979158,0.0016150915762409568
0.8281250000000149,-0.004983884748071432,-0.0013189702294766903,0.00014671946701128036,0.001616115216165781
0.8291666666666816,-0.004971650894731283,-0.0013148182770237327,0.00014696236758027226,0.0016171644674614072
0.8302083333333483,-0.004959427751600742,-0.0013103827368468046,0.000146661521284841,0.0016177482903003693
0.831250000000015,-0.004947201814502478,-0.0013056512689217925,0.00014504013233818114,0.0016183460829779506
0.8322916666666818,-0.0049349842593073845,-0.0013011908158659935,0.00014434113109018654,0.0016186801949515939
0.8333333333333485,-0.004922769498080015,-0.0012965420028194785,0.0001440750202164054,0.0016199308447539806
0.8343750000000152,-0.004910563584417105,-0.0012921850429847836,0.0001443705114070326,0.0016196653014048934
0.8354166666666819,-0.004898359999060631,-0.0012876547407358885,0.00014392109005711973,0.00162070884834975
0.8364583333333486,-0.004886164329946041,-0.0012831834610551596,0.00014303997159004211,0.001620838069356978
0.8375000000000153,-0.004873968660831451,-0.0012787524610757828,0.00014208977518137544,0.0016200804384425282
0.8385416666666821,-0.004861781373620033,-0.0012743197148665786,0.00014205880870576948,0.0016225011786445975
0.8395833333333488,-0.004849599674344063,-0.0012698618229478598,0.00014194753021001816,0.0016217856900766492
0.8406250000000155,-0.004837413784116507,-0.0012653511948883533,0.00014219099830370396,0.001625523902475834
0.8416666666666822,-0.004825237672775984,-0.001260890974663198,0.00014223397010937333,0.0016252582427114248
0.8427083333333489,-0.0048130592331290245,-0.0012562712654471397,0.00014240414020605385,0.0016247363528236747
0.8437500000000157,-0.004800888709723949,-0.0012517858995124698,0.00014309734979178756,0.0016282475553452969
0.8447916666666824,-0.0047887214459478855,-0.0012473417446017265,0.00014231215754989535,0.0016292532673105597
0.8458333333333491,-0.004776549991220236,-0.001242897822521627,0.00014267924416344613,0.0016288930783048272
0.8468750000000158,-0.004764380399137735,-0.0012383979046717286,0.00014332143473438919,0.0016299940180033445
0.8479166666666825,-0.004752215929329395,-0.0012338432716205716,0.0001435040176147595,0.0016335239633917809
0.8489583333333492,-0.00474005239084363,-0.0012292289175093174,0.0001429888652637601,0.0016366912750527263
0.850000000000016,-0.004727886524051428,-0.0012246229453012347,0.00014247260696720332,0.0016383582260459661
0.8510416666666827,-0.004715719260275364,-0.0012199943885207176,0.00014157033001538366,0.0016391235403716564
0.8520833333333494,-0.004703552462160587,-0.0012153750285506248,0.0001397600135533139,0.0016404222697019577
0.8531250000000161,-0.004691387992352247,-0.0012108472874388099,0.00013955499161966145,0.0016417182050645351
0.8541666666666828,-0.004679221194237471,-0.0012062464375048876,0.0001393134443787858,0.0016456659650430083
0.8552083333333496,-0.004667052999138832,-0.0012017067056149244,0.000139125797431916,0.0016497538890689611
0.8562500000000163,-0.004654883407056332,-0.001197303645312786,0.0001394762221025303,0.001652947859838605
0.857291666666683,-0.004642709158360958,-0.0011927984887734056,0.0001404605427524075,0.0016570792067795992
0.8583333333333497,-0.004220597445964813,-0.0009410687489435077,3.001589902851265e-05,-0.006854447536170483
0.8593750000000164,-0.003913435619324446,-0.0004921173094771802,-0.0002091823989758268,-0.01425683218985796
0.8604166666666831,-0.0037787037435919046,-0.00028856759308837354,-0.00028080554329790175,-0.016087135300040245
0.8614583333333499,-0.0037340917624533176,-0.0002605138288345188,-0.00019179278751835227,-0.01645704172551632
0.8625000000000166,-0.003711157012730837,-0.0003216680488549173,-0.00015975470887497067,-0.016635825857520103
0.8635416666666833,-0.0036964965984225273,-0.00034472826519049704,-0.00015423752483911812,-0.016707798466086388
0.86458333333335,-0.003683781949803233,-0.0003639384522102773,-0.00014804815873503685,-0.016757039353251457
0.8656250000000167,-0.003671541577205062,-0.0003833076625596732,-0.00014054124767426401,-0.016801944002509117
0.8666666666666835,-0.0036594904959201813,-0.00040332882781513035,-0.00013279503036756068,-0.01684669777750969
0.8677083333333502,-0.0036475665401667356,-0.0004239440313540399,-0.00012576079461723566,-0.016890017315745354
0.8687500000000169,-0.0036357101052999496,-0.00044486322440207005,-0.00011859634832944721,-0.016933120787143707
0.8697916666666836,-0.00362386298365891,-0.0004660257836803794,-0.00011213459220016375,-0.01697559282183647
0.8708333333333503,-0.0036119811702519655,-0.0004870803968515247,-0.00010539340291870758,-0.017018767073750496
0.871875000000017,-0.0036000655964016914,-0.0005078583490103483,-9.976558794733137e-05,-0.017061740159988403
0.8729166666666838,-0.0035881204530596733,-0.0005290744011290371,-9.310468885814771e-05,-0.01710590533912182
0.8739583333333505,-0.003576182760298252,-0.0005498792161233723,-8.588081982452422e-05,-0.017148654907941818
0.8750000000000172,-0.003564228769391775,-0.0005705574876628816,-8.06774478405714e-05,-0.017191046848893166
0.8760416666666839,-0.0035523055121302605,-0.0005914326757192612,-7.658358663320541e-05,-0.017233630642294884
0.8770833333333506,-0.003540480276569724,-0.0006125507061369717,-7.25821009837091e-05,-0.01727581024169922
0.8781250000000174,-0.0035296401474624872,-0.0006322436966001987,-6.740687967976555e-05,-0.017318103462457657
0.8791666666666841,-0.003520190017297864,-0.0006491679232567549,-6.100080645410344e-05,-0.017359569668769836
0.8802083333333508,-0.003511357121169567,-0.0006663556559942663,-5.422737740445882e-05,-0.017401443794369698
