Time,Pistoning (suspension_slide),Angle_X,Angle_Y,Angle_Z,Mean_Wall_Time_Sec
0.00020833333333333335,4.485140834731283e-06,4.366155553725548e-05,-1.101705606743053e-06,-8.575349056627601e-06,24.511920
0.0004166666666666667,5.7601141634222586e-06,6.554010178660974e-05,1.058363295669551e-06,-1.295049241889501e-05,24.511920
0.000625,6.896544618939515e-06,8.707611414138228e-05,4.938733582093846e-06,-1.7543132344144396e-05,24.511920
0.0008333333333333334,8.00822272140067e-06,0.0001082806775229983,8.49915886647068e-06,-2.153794775949791e-05,24.511920
0.0010416666666666667,9.111071449297015e-06,0.00012948016228619963,1.2197117030154914e-05,-2.5396722776349634e-05,24.511920
0.00125,1.0201019904343411e-05,0.00014966570597607642,1.5307621652027592e-05,-2.8939586627529934e-05,24.511920
0.0014583333333333334,1.1290848306089174e-05,0.00017059763194993138,1.8801234546117485e-05,-3.2433512387797236e-05,24.511920
0.0016666666666666668,1.2363196219666861e-05,0.00019110595167148858,2.1927924535702914e-05,-3.5958088119514287e-05,24.511920
0.0018750000000000001,1.3433943422569428e-05,0.00021191219275351614,2.5197887225658633e-05,-3.960290996474214e-05,24.511920
0.0020833333333333333,1.4488367924059276e-05,0.00023194434470497072,2.849906923074741e-05,-4.3363797885831445e-05,24.511920
0.0022916666666666667,1.5532574252574705e-05,0.0002519147237762809,3.167170871165581e-05,-4.6707467845408246e-05,24.511920
0.0025,1.657235588936601e-05,0.0002710783446673304,3.486983405309729e-05,-5.005626007914543e-05,24.511920
0.0027083333333333334,1.759753649821505e-05,0.0002902137057390064,3.8360958569683135e-05,-5.379426511353813e-05,24.511920
0.002916666666666667,1.8619883121573366e-05,0.0003093780542258173,4.226068267598748e-05,-5.736139428336173e-05,24.511920
0.003125,1.9634197087725624e-05,0.00032824368099682033,4.603403795044869e-05,-6.116767326602712e-05,24.511920
0.0033333333333333335,2.063289866782725e-05,0.00034624800900928676,4.984004044672474e-05,-6.48508794256486e-05,24.511920
0.003541666666666667,2.1623613065457903e-05,0.0003643643867690116,5.366940240492113e-05,-6.84824408381246e-05,24.511920
0.0037500000000000003,2.2605749109061435e-05,0.00038209324702620506,5.716660962207243e-05,-7.195922080427408e-05,24.511920
0.003958333333333334,2.3581400455441326e-05,0.0003991352568846196,6.0714082792401314e-05,-7.526337140006945e-05,24.511920
0.004166666666666667,2.4554306946811266e-05,0.000415635178796947,6.405437306966633e-05,-7.838808960514143e-05,24.511920
0.0043749999999999995,2.5510797058814205e-05,0.0004315985715948045,6.762158591300249e-05,-8.179219730664045e-05,24.511920
0.0045833333333333325,2.646130269567948e-05,0.000447645754320547,7.086170808179304e-05,-8.474928472423926e-05,24.511920
0.004791666666666665,2.7413410862209275e-05,0.00046384401503019035,7.425299554597586e-05,-8.800835348665714e-05,24.511920
0.004999999999999998,2.8356211259961128e-05,0.0004800159658771008,7.778395229252055e-05,-9.150039113592356e-05,24.511920
