Time,Pistoning (suspension_slide),Angle_X,Angle_Y,Angle_Z,Mean_Wall_Time_Sec
0.0005208333333333333,2.4325490812771022e-05,0.00016173397307284176,-1.54050042056042e-06,-3.740028842003085e-05,14.423173
0.0010416666666666667,2.8578841011039913e-05,0.00023063454136718065,4.356232238933444e-06,-5.2135001169517636e-05,14.423173
0.0015625,3.168547846144065e-05,0.0002882498665712774,1.4546729289577343e-05,-6.317703082459047e-05,14.423173
0.0020833333333333333,3.473700053291395e-05,0.0003463660541456193,2.4246379325632006e-05,-7.384835771517828e-05,14.423173
0.0026041666666666665,3.771141928154975e-05,0.0004040315398015082,3.319593452033587e-05,-8.452294423477724e-05,14.423173
0.0031249999999999997,4.06135332013946e-05,0.0004613359342329204,4.2182458855677396e-05,-9.497137216385454e-05,14.423173
0.003645833333333333,4.34374414908234e-05,0.0005187516217119992,5.0998511142097414e-05,-0.00010566939454292879,14.423173
0.004166666666666667,4.617999729816802e-05,0.0005739547195844352,5.9950543800368905e-05,-0.00011567561887204647,14.423173
0.0046875,4.8848960432223976e-05,0.0006202211370691657,6.723726255586371e-05,-0.00012426759349182248,14.423173
0.005208333333333333,5.145615796209313e-05,0.000666191685013473,7.454733713530004e-05,-0.0001331540261162445,14.423173
0.005729166666666666,5.400599548011087e-05,0.0007120102527551353,8.165019971784204e-05,-0.0001417356834281236,14.423173
0.0062499999999999995,5.648474325425923e-05,0.0007578355143778026,9.036056144395843e-05,-0.00015054891991894692,14.423173
0.006770833333333333,5.890222382731736e-05,0.0008035428472794592,9.929070802172646e-05,-0.00015965777856763452,14.423173
0.007291666666666666,6.125721120042726e-05,0.0008493462228216231,0.00010899644257733598,-0.00016951598809100688,14.423173
0.007812499999999999,6.354888319037855e-05,0.0008943884167820215,0.00011732329585356638,-0.0001779035374056548,14.423173
0.008333333333333333,6.578287138836458e-05,0.0009399687987752259,0.00012567864905577153,-0.00018701067892834544,14.423173
0.008854166666666666,6.796323577873409e-05,0.0009848613990470767,0.0001345398195553571,-0.00019586965208873153,14.423173
0.009375,7.008718239376321e-05,0.0010270271450281143,0.00014253852714318782,-0.00020439477520994842,14.423173
0.009895833333333333,7.214789366116747e-05,0.0010618680389598012,0.00014923176786396652,-0.00021115764684509486,14.423173
0.010416666666666666,7.416899461532012e-05,0.001096254913136363,0.00015536525461357087,-0.00021763707627542317,14.423173
0.0109375,7.61351766414009e-05,0.0011305550578981638,0.00016141141531988978,-0.00022402235481422395,14.423173
0.011458333333333333,7.806303619872779e-05,0.0011644483311101794,0.0001682033616816625,-0.00023130004410631955,14.423173
0.011979166666666666,7.992507744347677e-05,0.0011987227480858564,0.00017388658307027072,-0.00023823551600798965,14.423173
0.012499999999999999,8.173886453732848e-05,0.0012330235913395882,0.00017930290778167546,-0.0002445305581204593,14.423173
0.013020833333333332,8.351129508810118e-05,0.0012675062753260136,0.00018499318684916943,-0.00025129917776212096,14.423173
0.013541666666666665,8.523319411324337e-05,0.0013011242263019085,0.00019041811174247414,-0.0002578142157290131,14.423173
0.014062499999999999,8.691430412000045e-05,0.0013350745430216193,0.00019617151701822877,-0.000264515052549541,14.423173
0.014583333333333332,8.792350854491815e-05,0.0013687318423762918,0.00019951887952629477,-0.00027273912564851344,14.423173
0.015104166666666665,8.889087621355429e-05,0.001398873864673078,0.000201925533474423,-0.0002799609792418778,14.423173
0.015624999999999998,8.98414509720169e-05,0.001423835870809853,0.0002038844977505505,-0.000286024616798386,14.423173
0.01614583333333333,9.07452340470627e-05,0.001447345712222159,0.00020524347200989723,-0.0002912772761192173,14.423173
0.016666666666666666,9.163926733890548e-05,0.0014711031690239906,0.00020778451289515942,-0.0002973494993057102,14.423173
0.0171875,9.251791925635189e-05,0.001494286465458572,0.00020899239461869001,-0.0003027177881449461,14.423173
0.017708333333333336,9.338050585938618e-05,0.0015175326261669397,0.00021076644770801067,-0.00030803363188169897,14.423173
0.01822916666666667,9.423126903129742e-05,0.0015408062608912587,0.00021220912458375096,-0.00031352293444797397,14.423173
0.018750000000000006,9.50665635173209e-05,0.0015637612668797374,0.00021440179261844605,-0.00031934111029841006,14.423173
0.01927083333333334,9.588200191501528e-05,0.0015871238429099321,0.00021554871636908501,-0.00032491417368873954,14.423173
0.019791666666666676,9.668734128354117e-05,0.0016109066782519221,0.00021780245879199356,-0.0003307454753667116,14.423173
0.02031250000000001,9.747357398737222e-05,0.0016342161688953638,0.00021974749688524753,-0.00033633591374382377,14.423173
0.020833333333333346,9.82458223006688e-05,0.0016573133179917932,0.00022132218873593956,-0.0003419386630412191,14.423173
0.02135416666666668,9.900648728944361e-05,0.0016802370082587004,0.00022320757852867246,-0.00034809773205779493,14.423173
0.021875000000000016,9.974627027986571e-05,0.0017035531345754862,0.00022539975179824978,-0.0003544233913999051,14.423173
0.02239583333333335,0.00010047468822449446,0.0017263819463551044,0.00022678414825350046,-0.00036007401649840176,14.423173
0.022916666666666686,0.00010118748468812555,0.001749367918819189,0.00022882860503159463,-0.0003664474352262914,14.423173
0.02343750000000002,0.00010188175656367093,0.0017721401527523994,0.00023075309582054615,-0.00037182579399086535,14.423173
0.023958333333333356,0.0001025585297611542,0.001794676878489554,0.00023272991529665887,-0.0003779589897021651,14.423173
0.02447916666666669,0.00010322687012376264,0.0018175295554101467,0.0002343820087844506,-0.00038290544762276113,14.423173
0.025000000000000026,0.00010387560178060085,0.0018383223796263337,0.0002355625620111823,-0.00038821317139081657,14.423173
0.02552083333333336,0.00010450771515024826,0.0018563868943601847,0.00023697530559729785,-0.00039190443931147456,14.423173
0.026041666666666696,0.00010513145389268175,0.0018712786259129643,0.0002380137302679941,-0.000395748793380335,14.423173
0.02656250000000003,0.00010574809130048379,0.001883044489659369,0.0002385342522757128,-0.0003978730528615415,14.423173
0.027083333333333365,0.0001063558884197846,0.0018944708863273263,0.00024042204313445836,-0.00040119182085618377,14.423173
0.0276041666666667,0.0001069513164111413,0.0019061858765780926,0.00024120595480781049,-0.0004044063971377909,14.423173
0.028125000000000035,0.00010754318645922467,0.0019180483650416136,0.0002421657118247822,-0.00040724093560129404,14.423173
0.02864583333333337,0.00010812415712280199,0.0019293503137305379,0.00024307231069542468,-0.0004102784732822329,14.423173
0.029166666666666705,0.00010869847756111994,0.0019413260743021965,0.00024346231657546014,-0.00041308070649392903,14.423173
0.02968750000000004,0.00010926073446171358,0.001953489612787962,0.0002451792825013399,-0.0004160260141361505,14.423173
0.030208333333333375,0.00010981741797877476,0.0019652931950986385,0.0002459950919728726,-0.00041891945875249803,14.423173
0.03072916666666671,0.00011036435898859054,0.0019768865313380957,0.0002467462036293,-0.00042166211642324924,14.423173
0.03125000000000004,0.00011089031613664702,0.001988952048122883,0.00024732292513363063,-0.00042397441575303674,14.423173
0.03177083333333337,0.00011142034054500982,0.0020007542334496975,0.00024789749295450747,-0.0004269207420293242,14.423173
0.032291666666666705,0.00011194315447937697,0.0020127680618315935,0.00024918877170421183,-0.00043021058081649244,14.423173
0.032812500000000036,0.00011244954657740891,0.0020248140208423138,0.00025062967324629426,-0.00043364535667933524,14.423173
0.03333333333333337,0.00011296070442767814,0.0020368839614093304,0.00025117170298472047,-0.00043660239316523075,14.423173
0.0338541666666667,0.00011346348765073344,0.0020479760132730007,0.00025234627537429333,-0.00043962986092083156,14.423173
0.03437500000000003,0.00011394170724088326,0.002060081111267209,0.00025390219525434077,-0.0004426681261975318,14.423173
0.03489583333333336,0.00011443471885286272,0.0020723941270262003,0.0002549785131122917,-0.00044613421778194606,14.423173
0.035416666666666693,0.00011490529868751764,0.0020839888602495193,0.00025600066874176264,-0.00044908473500981927,14.423173
0.035937500000000025,0.0001153715857071802,0.002095523988828063,0.00025673917843960226,-0.00045176607090979815,14.423173
0.036458333333333356,0.00011583170271478593,0.0021070055663585663,0.0002579679130576551,-0.0004549856239464134,14.423173
0.03697916666666669,0.0001162740372819826,0.0021193702705204487,0.00025875039864331484,-0.0004578889056574553,14.423173
0.03750000000000002,0.00011671313404804096,0.0021314152982085943,0.0002600423467811197,-0.00046088913222774863,14.423173
0.03802083333333335,0.00011714205902535468,0.002143514808267355,0.00026094471104443073,-0.00046396939433179796,14.423173
0.03854166666666668,0.00011757116590160877,0.0021557651925832033,0.00026217702543362975,-0.00046679156366735697,14.423173
0.039062500000000014,0.0001179904502350837,0.002167691942304373,0.00026367325335741043,-0.00047002339852042496,14.423173
0.039583333333333345,0.00011839356739073992,0.00217913999222219,0.00026485518901608884,-0.0004730375367216766,14.423173
0.04010416666666668,0.00011879484372911975,0.002191119594499469,0.0002657007717061788,-0.00047572728362865746,14.423173
0.04062500000000001,0.00011918118980247527,0.002203430514782667,0.0002669005480129272,-0.00047876295866444707,14.423173
0.04114583333333334,0.00011956536764046177,0.0022155314218252897,0.0002678334421943873,-0.000481632276205346,14.423173
0.04166666666666667,0.00011993702355539426,0.002227034652605653,0.00026879869983531535,-0.00048411503667011857,14.423173
0.0421875,0.00012030428479192778,0.002238711342215538,0.00026946968864649534,-0.00048603632603771985,14.423173
0.042708333333333334,0.00012066536146448925,0.0022503419313579798,0.0002705268852878362,-0.000489378347992897,14.423173
0.043229166666666666,0.00012101518223062158,0.002262021182104945,0.00027127732755616307,-0.0004923584056086838,14.423173
0.04375,0.00012135589349782094,0.002273048972710967,0.0002720000338740647,-0.0004949524300172925,14.423173
0.04427083333333333,0.00012168679677415639,0.002283988054841757,0.00027313566533848643,-0.0004977987264283001,14.423173
0.04479166666666666,0.0001220112681039609,0.002293573459610343,0.00027397312805987895,-0.000500211026519537,14.423173
0.04531249999999999,0.00012232920562382787,0.0023014277685433626,0.00027515023248270154,-0.0005025480641052127,14.423173
0.04583333333333332,0.0001226406602654606,0.00230736774392426,0.00027619212050922215,-0.000504146795719862,14.423173
0.046354166666666655,0.00012294980115257204,0.0023120727855712175,0.0002766201214399189,-0.000505418109241873,14.423173
0.046874999999999986,0.00012325563875492662,0.0023144397418946028,0.0002770921855699271,-0.0005060301045887172,14.423173
0.04739583333333332,0.00012355850776657462,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.04791666666666665,0.00012386080925352871,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.04843749999999998,0.00012416158278938383,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.04895833333333331,0.00012446277833078057,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.049479166666666644,0.00012476324627641588,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.049999999999999975,0.00012506292841862887,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.050520833333333307,0.00012536250869743526,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.05104166666666664,0.00012565951328724623,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.05156249999999997,0.0001259567216038704,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.0520833333333333,0.00012625448289327323,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.05260416666666663,0.0001265528262592852,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.053124999999999964,0.00012684977264143527,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.053645833333333295,0.0001271478831768036,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.05416666666666663,0.00012744389823637903,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.05468749999999996,0.00012773969501722604,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.05520833333333329,0.00012803549179807305,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.05572916666666662,0.00012833149230573326,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.05624999999999995,0.00012862733274232596,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.056770833333333284,0.00012892053928226233,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.057291666666666616,0.00012921453162562102,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.05781249999999995,0.0001295080001000315,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.05833333333333328,0.00012980139581486583,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.05885416666666661,0.00013009448593948036,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.05937499999999994,0.000130387517856434,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.05989583333333327,0.00013067990948911756,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.060416666666666605,0.0001309721264988184,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.060937499999999936,0.00013126367412041873,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.06145833333333327,0.00013155484339222312,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.0619791666666666,0.00013184614363126457,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.06249999999999993,0.00013213633792474866,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.06302083333333326,0.00013242587738204747,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.0635416666666666,0.0001327154750470072,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.06406249999999993,0.000133005203679204,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.06458333333333326,0.00013329416105989367,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.06510416666666659,0.00013358218711800873,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.06562499999999992,0.00013386977661866695,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.06614583333333325,0.00013415681314654648,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
0.06666666666666658,0.0001344445045106113,0.002314441604539752,0.0002771809231489897,-0.0005060922121629119,14.423173
