Time,Pistoning (suspension_slide),Angle_X,Angle_Y,Angle_Z,Mean_Wall_Time_Sec
0.0020833333333333333,0.00014414946781471372,0.0012308908626437187,-2.9843635275028646e-05,-0.00044016566243954003,1.072067
0.004166666666666667,0.00012920716835651547,0.0017653005197644234,-7.279728015419096e-05,-0.0006835878593847156,1.072067
0.00625,0.000115711081889458,0.002214764477685094,-0.0001352121471427381,-0.0008960209670476615,1.072067
0.008333333333333333,0.00010238937829853967,0.002595812315121293,-0.00017467296856921166,-0.0010848564561456442,1.072067
0.010416666666666666,8.974434604169801e-05,0.0029199952259659767,-0.00019714864902198315,-0.0012521885801106691,1.072067
0.012499999999999999,7.84579460741952e-05,0.0031949509866535664,-0.00021590478718280792,-0.001397845451720059,1.072067
0.014583333333333332,6.756126822438091e-05,0.003432369092479348,-0.0002155053080059588,-0.0015268431743606925,1.072067
0.016666666666666666,5.8469064242672175e-05,0.0036362595856189728,-0.0002083633007714525,-0.0016390017699450254,1.072067
0.01875,4.9198264605365694e-05,0.003815228817984462,-0.00019585037080105394,-0.0017381093930453062,1.072067
0.020833333333333332,3.9543683669762686e-05,0.003925457131117582,-0.000194104082765989,-0.0018304606201127172,1.072067
0.022916666666666665,3.2007668778533116e-05,0.004043760243803263,-0.00020054474589414895,-0.0019011636031791568,1.072067
0.024999999999999998,2.2194481061887927e-05,0.00413804454728961,-0.0002014820056501776,-0.0019746236503124237,1.072067
0.02708333333333333,1.4739963262400124e-05,0.004247826524078846,-0.0001986312709050253,-0.0020334511063992977,1.072067
0.029166666666666664,4.739682481158525e-06,0.004332345444709063,-0.0001929344580275938,-0.002100085373967886,1.072067
0.031249999999999997,-5.0198877943330444e-06,0.004414160270243883,-0.00018094346160069108,-0.002160401549190283,1.072067
0.03333333333333333,-1.4755614756722935e-05,0.004490064922720194,-0.00016982278611976653,-0.0022152417805045843,1.072067
0.035416666666666666,-2.4521566956536844e-05,0.004561495967209339,-0.00015888457710389048,-0.0022650763858109713,1.072067
0.0375,-3.4298707760171965e-05,0.004628809168934822,-0.0001476984325563535,-0.002310539362952113,1.072067
0.03958333333333333,-4.417691889102571e-05,0.004680010490119457,-0.0001401361805619672,-0.002349409507587552,1.072067
0.041666666666666664,-5.233315459918231e-05,0.004763799253851175,-0.00013442123599816114,-0.0023845117539167404,1.072067
0.04375,-6.090460374252871e-05,0.004820459522306919,-0.00012444486492313445,-0.0024017898831516504,1.072067
0.04583333333333333,-6.884284084662795e-05,0.004889681003987789,-0.00012743791739922017,-0.0024315500631928444,1.072067
